"","sex","age","year","population","citizenship"
"3795","Femmine",27,2004,339664,"italiani"
"3796","Femmine",27,2005,317267,"italiani"
"3797","Femmine",27,2006,302947,"italiani"
"3798","Femmine",27,2007,283894,"italiani"
"3799","Femmine",27,2008,267206,"italiani"
"3800","Femmine",27,2009,257949,"italiani"
"3801","Femmine",27,2010,251335,"italiani"
"3802","Femmine",27,2011,241226,"italiani"
"3803","Femmine",27,2012,230368,"italiani"
"3804","Femmine",27,2013,224413,"italiani"
"3805","Femmine",27,2014,212262,"italiani"
"3806","Femmine",27,2015,211311,"italiani"
"3807","Femmine",27,2016,222079,"italiani"
"3808","Femmine",27,2017,222209,"italiani"
"3809","Femmine",27,2018,228121,"italiani"
"3810","Femmine",28,2002,390896,"italiani"
"3811","Femmine",28,2003,384815,"italiani"
"3812","Femmine",28,2004,359230,"italiani"
"3813","Femmine",28,2005,330541,"italiani"
"3814","Femmine",28,2006,311010,"italiani"
"3815","Femmine",28,2007,297812,"italiani"
"3816","Femmine",28,2008,273866,"italiani"
"3817","Femmine",28,2009,257645,"italiani"
"3818","Femmine",28,2010,251543,"italiani"
"3819","Femmine",28,2011,244905,"italiani"
"3820","Femmine",28,2012,235343,"italiani"
"3821","Femmine",28,2013,226365,"italiani"
"3822","Femmine",28,2014,221059,"italiani"
"3823","Femmine",28,2015,210033,"italiani"
"3824","Femmine",28,2016,209800,"italiani"
"3825","Femmine",28,2017,220084,"italiani"
"3826","Femmine",28,2018,220271,"italiani"
"3827","Femmine",29,2002,395525,"italiani"
"3828","Femmine",29,2003,387282,"italiani"
"3829","Femmine",29,2004,375478,"italiani"
"3830","Femmine",29,2005,351521,"italiani"
"3831","Femmine",29,2006,325263,"italiani"
"3832","Femmine",29,2007,307051,"italiani"
"3833","Femmine",29,2008,289958,"italiani"
"3834","Femmine",29,2009,267028,"italiani"
"3835","Femmine",29,2010,252759,"italiani"
"3836","Femmine",29,2011,246735,"italiani"
"3837","Femmine",29,2012,240739,"italiani"
"3838","Femmine",29,2013,232000,"italiani"
"3839","Femmine",29,2014,223657,"italiani"
"3840","Femmine",29,2015,219180,"italiani"
"3841","Femmine",29,2016,208845,"italiani"
"3842","Femmine",29,2017,208368,"italiani"
"3843","Femmine",29,2018,218477,"italiani"
"3844","Femmine",30,2002,405177,"italiani"
"3845","Femmine",30,2003,391732,"italiani"
"3846","Femmine",30,2004,377695,"italiani"
"3847","Femmine",30,2005,367384,"italiani"
"3848","Femmine",30,2006,345344,"italiani"
"3849","Femmine",30,2007,320757,"italiani"
"3850","Femmine",30,2008,299095,"italiani"
"3851","Femmine",30,2009,283455,"italiani"
"3852","Femmine",30,2010,262861,"italiani"
"3853","Femmine",30,2011,248351,"italiani"
"3854","Femmine",30,2012,243008,"italiani"
"3855","Femmine",30,2013,238072,"italiani"
"3856","Femmine",30,2014,229752,"italiani"
"3857","Femmine",30,2015,222265,"italiani"
"3858","Femmine",30,2016,218357,"italiani"
"3859","Femmine",30,2017,207785,"italiani"
"3860","Femmine",30,2018,207600,"italiani"
"3861","Femmine",31,2002,401316,"italiani"
"3862","Femmine",31,2003,402022,"italiani"
"3863","Femmine",31,2004,383104,"italiani"
"3864","Femmine",31,2005,370798,"italiani"
"3865","Femmine",31,2006,362450,"italiani"
"3866","Femmine",31,2007,341086,"italiani"
"3867","Femmine",31,2008,313727,"italiani"
"3868","Femmine",31,2009,294340,"italiani"
"3869","Femmine",31,2010,280849,"italiani"
"3870","Femmine",31,2011,260076,"italiani"
"3871","Femmine",31,2012,245952,"italiani"
"3872","Femmine",31,2013,241189,"italiani"
"3873","Femmine",31,2014,236374,"italiani"
"3874","Femmine",31,2015,228618,"italiani"
"3875","Femmine",31,2016,221938,"italiani"
"3876","Femmine",31,2017,218264,"italiani"
"3877","Femmine",31,2018,207791,"italiani"
"3878","Femmine",32,2002,415023,"italiani"
"3879","Femmine",32,2003,398205,"italiani"
"3880","Femmine",32,2004,393145,"italiani"
"3881","Femmine",32,2005,375617,"italiani"
"3882","Femmine",32,2006,365715,"italiani"
"3883","Femmine",32,2007,358281,"italiani"
"3884","Femmine",32,2008,334019,"italiani"
"3885","Femmine",32,2009,308478,"italiani"
"3886","Femmine",32,2010,291985,"italiani"
"3887","Femmine",32,2011,278973,"italiani"
"3888","Femmine",32,2012,258352,"italiani"
"3889","Femmine",32,2013,244334,"italiani"
"3890","Femmine",32,2014,240334,"italiani"
"3891","Femmine",32,2015,235915,"italiani"
"3892","Femmine",32,2016,228690,"italiani"
"3893","Femmine",32,2017,222505,"italiani"
"3894","Femmine",32,2018,218978,"italiani"
"3895","Femmine",33,2002,408813,"italiani"
"3896","Femmine",33,2003,415111,"italiani"
"3897","Femmine",33,2004,392369,"italiani"
"3898","Femmine",33,2005,388851,"italiani"
"3899","Femmine",33,2006,373293,"italiani"
"3900","Femmine",33,2007,364679,"italiani"
"3901","Femmine",33,2008,354753,"italiani"
"3902","Femmine",33,2009,332175,"italiani"
"3903","Femmine",33,2010,308963,"italiani"
"3904","Femmine",33,2011,293002,"italiani"
"3905","Femmine",33,2012,280546,"italiani"
"3906","Femmine",33,2013,257560,"italiani"
"3907","Femmine",33,2014,243759,"italiani"
"3908","Femmine",33,2015,239954,"italiani"
"3909","Femmine",33,2016,236696,"italiani"
"3910","Femmine",33,2017,229667,"italiani"
"3911","Femmine",33,2018,223630,"italiani"
"3912","Femmine",34,2002,416216,"italiani"
"3913","Femmine",34,2003,411387,"italiani"
"3914","Femmine",34,2004,411248,"italiani"
"3915","Femmine",34,2005,389964,"italiani"
"3916","Femmine",34,2006,388400,"italiani"
"3917","Femmine",34,2007,373926,"italiani"
"3918","Femmine",34,2008,363706,"italiani"
"3919","Femmine",34,2009,355330,"italiani"
"3920","Femmine",34,2010,333846,"italiani"
"3921","Femmine",34,2011,310890,"italiani"
"3922","Femmine",34,2012,296594,"italiani"
"3923","Femmine",34,2013,279645,"italiani"
"3924","Femmine",34,2014,257248,"italiani"
"3925","Femmine",34,2015,243906,"italiani"
"3926","Femmine",34,2016,241088,"italiani"
"3927","Femmine",34,2017,238406,"italiani"
"3928","Femmine",34,2018,230905,"italiani"
"3929","Femmine",35,2002,434305,"italiani"
"3930","Femmine",35,2003,419686,"italiani"
"3931","Femmine",35,2004,409552,"italiani"
"3932","Femmine",35,2005,410857,"italiani"
"3933","Femmine",35,2006,391332,"italiani"
"3934","Femmine",35,2007,391131,"italiani"
"3935","Femmine",35,2008,374672,"italiani"
"3936","Femmine",35,2009,366474,"italiani"
"3937","Femmine",35,2010,359410,"italiani"
"3938","Femmine",35,2011,337676,"italiani"
"3939","Femmine",35,2012,316556,"italiani"
"3940","Femmine",35,2013,296281,"italiani"
"3941","Femmine",35,2014,279668,"italiani"
"3942","Femmine",35,2015,257710,"italiani"
"3943","Femmine",35,2016,245454,"italiani"
"3944","Femmine",35,2017,243049,"italiani"
"3945","Femmine",35,2018,239928,"italiani"
"3946","Femmine",36,2002,436387,"italiani"
"3947","Femmine",36,2003,436906,"italiani"
"3948","Femmine",36,2004,417386,"italiani"
"3949","Femmine",36,2005,408200,"italiani"
"3950","Femmine",36,2006,411024,"italiani"
"3951","Femmine",36,2007,392410,"italiani"
"3952","Femmine",36,2008,390208,"italiani"
"3953","Femmine",36,2009,375564,"italiani"
"3954","Femmine",36,2010,368525,"italiani"
"3955","Femmine",36,2011,361449,"italiani"
"3956","Femmine",36,2012,340987,"italiani"
"3957","Femmine",36,2013,316235,"italiani"
"3958","Femmine",36,2014,296902,"italiani"
"3959","Femmine",36,2015,280444,"italiani"
"3960","Femmine",36,2016,259683,"italiani"
"3961","Femmine",36,2017,247759,"italiani"
"3962","Femmine",36,2018,244954,"italiani"
"3963","Femmine",37,2002,442913,"italiani"
"3964","Femmine",37,2003,437213,"italiani"
"3965","Femmine",37,2004,433478,"italiani"
"3966","Femmine",37,2005,415044,"italiani"
"3967","Femmine",37,2006,407022,"italiani"
"3968","Femmine",37,2007,410340,"italiani"
"3969","Femmine",37,2008,389177,"italiani"
"3970","Femmine",37,2009,388512,"italiani"
"3971","Femmine",37,2010,374921,"italiani"
"3972","Femmine",37,2011,368239,"italiani"
"3973","Femmine",37,2012,362574,"italiani"
"3974","Femmine",37,2013,340593,"italiani"
"3975","Femmine",37,2014,316804,"italiani"
"3976","Femmine",37,2015,297706,"italiani"
"3977","Femmine",37,2016,282462,"italiani"
"3978","Femmine",37,2017,262621,"italiani"
"3979","Femmine",37,2018,250329,"italiani"
"3980","Femmine",38,2002,420672,"italiani"
"3981","Femmine",38,2003,444199,"italiani"
"3982","Femmine",38,2004,434082,"italiani"
"3983","Femmine",38,2005,431081,"italiani"
"3984","Femmine",38,2006,414114,"italiani"
"3985","Femmine",38,2007,406158,"italiani"
"3986","Femmine",38,2008,406021,"italiani"
"3987","Femmine",38,2009,386525,"italiani"
"3988","Femmine",38,2010,387018,"italiani"
"3989","Femmine",38,2011,373395,"italiani"
"3990","Femmine",38,2012,368148,"italiani"
"3991","Femmine",38,2013,362464,"italiani"
"3992","Femmine",38,2014,341358,"italiani"
"3993","Femmine",38,2015,318042,"italiani"
"3994","Femmine",38,2016,300231,"italiani"
"3995","Femmine",38,2017,285486,"italiani"
"3996","Femmine",38,2018,264991,"italiani"
"3997","Femmine",39,2002,410327,"italiani"
"3998","Femmine",39,2003,421459,"italiani"
"3999","Femmine",39,2004,441230,"italiani"
"4000","Femmine",39,2005,432081,"italiani"
"4001","Femmine",39,2006,430305,"italiani"
"4002","Femmine",39,2007,413842,"italiani"
"4003","Femmine",39,2008,401686,"italiani"
"4004","Femmine",39,2009,403108,"italiani"
"4005","Femmine",39,2010,384778,"italiani"
"4006","Femmine",39,2011,385118,"italiani"
"4007","Femmine",39,2012,372760,"italiani"
"4008","Femmine",39,2013,368142,"italiani"
"4009","Femmine",39,2014,363274,"italiani"
"4010","Femmine",39,2015,342783,"italiani"
"4011","Femmine",39,2016,320680,"italiani"
"4012","Femmine",39,2017,303057,"italiani"
"4013","Femmine",39,2018,287819,"italiani"
"4014","Femmine",40,2002,408243,"italiani"
"4015","Femmine",40,2003,411017,"italiani"
"4016","Femmine",40,2004,417983,"italiani"
"4017","Femmine",40,2005,439511,"italiani"
"4018","Femmine",40,2006,431472,"italiani"
"4019","Femmine",40,2007,429923,"italiani"
"4020","Femmine",40,2008,409546,"italiani"
"4021","Femmine",40,2009,398574,"italiani"
"4022","Femmine",40,2010,400912,"italiani"
"4023","Femmine",40,2011,382153,"italiani"
"4024","Femmine",40,2012,383777,"italiani"
"4025","Femmine",40,2013,372350,"italiani"
"4026","Femmine",40,2014,368832,"italiani"
"4027","Femmine",40,2015,364861,"italiani"
"4028","Femmine",40,2016,345353,"italiani"
"4029","Femmine",40,2017,323427,"italiani"
"4030","Femmine",40,2018,305034,"italiani"
"4031","Femmine",41,2002,395879,"italiani"
"4032","Femmine",41,2003,408666,"italiani"
"4033","Femmine",41,2004,407534,"italiani"
"4034","Femmine",41,2005,415802,"italiani"
"4035","Femmine",41,2006,439444,"italiani"
"4036","Femmine",41,2007,431502,"italiani"
"4037","Femmine",41,2008,427563,"italiani"
"4038","Femmine",41,2009,406919,"italiani"
"4039","Femmine",41,2010,396594,"italiani"
"4040","Femmine",41,2011,398259,"italiani"
"4041","Femmine",41,2012,381048,"italiani"
"4042","Femmine",41,2013,383262,"italiani"
"4043","Femmine",41,2014,373206,"italiani"
"4044","Femmine",41,2015,370330,"italiani"
"4045","Femmine",41,2016,367876,"italiani"
"4046","Femmine",41,2017,348197,"italiani"
"4047","Femmine",41,2018,325426,"italiani"
"4048","Femmine",42,2002,387328,"italiani"
"4049","Femmine",42,2003,396272,"italiani"
"4050","Femmine",42,2004,404998,"italiani"
"4051","Femmine",42,2005,405350,"italiani"
"4052","Femmine",42,2006,415357,"italiani"
"4053","Femmine",42,2007,439574,"italiani"
"4054","Femmine",42,2008,429172,"italiani"
"4055","Femmine",42,2009,425805,"italiani"
"4056","Femmine",42,2010,405248,"italiani"
"4057","Femmine",42,2011,394059,"italiani"
"4058","Femmine",42,2012,396755,"italiani"
"4059","Femmine",42,2013,380105,"italiani"
"4060","Femmine",42,2014,383357,"italiani"
"4061","Femmine",42,2015,374438,"italiani"
"4062","Femmine",42,2016,372826,"italiani"
"4063","Femmine",42,2017,370600,"italiani"
"4064","Femmine",42,2018,349856,"italiani"
"4065","Femmine",43,2002,372054,"italiani"
"4066","Femmine",43,2003,388214,"italiani"
"4067","Femmine",43,2004,392449,"italiani"
"4068","Femmine",43,2005,402596,"italiani"
"4069","Femmine",43,2006,404685,"italiani"
"4070","Femmine",43,2007,415311,"italiani"
"4071","Femmine",43,2008,437379,"italiani"
"4072","Femmine",43,2009,427722,"italiani"
"4073","Femmine",43,2010,424701,"italiani"
"4074","Femmine",43,2011,403300,"italiani"
"4075","Femmine",43,2012,392753,"italiani"
"4076","Femmine",43,2013,395684,"italiani"
"4077","Femmine",43,2014,380529,"italiani"
"4078","Femmine",43,2015,384262,"italiani"
"4079","Femmine",43,2016,377276,"italiani"
"4080","Femmine",43,2017,375178,"italiani"
"4081","Femmine",43,2018,372138,"italiani"
"4082","Femmine",44,2002,370839,"italiani"
"4083","Femmine",44,2003,373031,"italiani"
"4084","Femmine",44,2004,384896,"italiani"
"4085","Femmine",44,2005,389910,"italiani"
"4086","Femmine",44,2006,401791,"italiani"
"4087","Femmine",44,2007,404467,"italiani"
"4088","Femmine",44,2008,412622,"italiani"
"4089","Femmine",44,2009,435873,"italiani"
"4090","Femmine",44,2010,426686,"italiani"
"4091","Femmine",44,2011,422900,"italiani"
"4092","Femmine",44,2012,402034,"italiani"
"4093","Femmine",44,2013,391661,"italiani"
"4094","Femmine",44,2014,395789,"italiani"
"4095","Femmine",44,2015,381528,"italiani"
"4096","Femmine",44,2016,386936,"italiani"
"4097","Femmine",44,2017,379758,"italiani"
"4098","Femmine",44,2018,376318,"italiani"
"4099","Femmine",45,2002,370540,"italiani"
"4100","Femmine",45,2003,371868,"italiani"
"4101","Femmine",45,2004,369626,"italiani"
"4102","Femmine",45,2005,382883,"italiani"
"4103","Femmine",45,2006,389141,"italiani"
"4104","Femmine",45,2007,401203,"italiani"
"4105","Femmine",45,2008,401644,"italiani"
"4106","Femmine",45,2009,410682,"italiani"
"4107","Femmine",45,2010,435025,"italiani"
"4108","Femmine",45,2011,425086,"italiani"
"4109","Femmine",45,2012,421866,"italiani"
"4110","Femmine",45,2013,400724,"italiani"
"4111","Femmine",45,2014,391245,"italiani"
"4112","Femmine",45,2015,396571,"italiani"
"4113","Femmine",45,2016,383826,"italiani"
"4114","Femmine",45,2017,389267,"italiani"
"4115","Femmine",45,2018,380721,"italiani"
"4116","Femmine",46,2002,368570,"italiani"
"4117","Femmine",46,2003,371289,"italiani"
"4118","Femmine",46,2004,369076,"italiani"
"4119","Femmine",46,2005,367864,"italiani"
"4120","Femmine",46,2006,382505,"italiani"
"4121","Femmine",46,2007,388536,"italiani"
"4122","Femmine",46,2008,398042,"italiani"
"4123","Femmine",46,2009,399600,"italiani"
"4124","Femmine",46,2010,409452,"italiani"
"4125","Femmine",46,2011,433662,"italiani"
"4126","Femmine",46,2012,424093,"italiani"
"4127","Femmine",46,2013,420694,"italiani"
"4128","Femmine",46,2014,400056,"italiani"
"4129","Femmine",46,2015,392136,"italiani"
"4130","Femmine",46,2016,398811,"italiani"
"4131","Femmine",46,2017,386017,"italiani"
"4132","Femmine",46,2018,390394,"italiani"
"4133","Femmine",47,2002,367028,"italiani"
"4134","Femmine",47,2003,368913,"italiani"
"4135","Femmine",47,2004,368323,"italiani"
"4136","Femmine",47,2005,367634,"italiani"
"4137","Femmine",47,2006,367649,"italiani"
"4138","Femmine",47,2007,382232,"italiani"
"4139","Femmine",47,2008,385287,"italiani"
"4140","Femmine",47,2009,395398,"italiani"
"4141","Femmine",47,2010,398190,"italiani"
"4142","Femmine",47,2011,407707,"italiani"
"4143","Femmine",47,2012,432880,"italiani"
"4144","Femmine",47,2013,423023,"italiani"
"4145","Femmine",47,2014,420180,"italiani"
"4146","Femmine",47,2015,400663,"italiani"
"4147","Femmine",47,2016,393960,"italiani"
"4148","Femmine",47,2017,400892,"italiani"
"4149","Femmine",47,2018,386946,"italiani"
"4150","Femmine",48,2002,352219,"italiani"
"4151","Femmine",48,2003,367380,"italiani"
"4152","Femmine",48,2004,365966,"italiani"
"4153","Femmine",48,2005,366493,"italiani"
"4154","Femmine",48,2006,367628,"italiani"
"4155","Femmine",48,2007,367685,"italiani"
"4156","Femmine",48,2008,379373,"italiani"
"4157","Femmine",48,2009,382671,"italiani"
"4158","Femmine",48,2010,393520,"italiani"
"4159","Femmine",48,2011,396104,"italiani"
"4160","Femmine",48,2012,406555,"italiani"
"4161","Femmine",48,2013,431527,"italiani"
"4162","Femmine",48,2014,422327,"italiani"
"4163","Femmine",48,2015,420636,"italiani"
"4164","Femmine",48,2016,402400,"italiani"
"4165","Femmine",48,2017,395816,"italiani"
"4166","Femmine",48,2018,401500,"italiani"
"4167","Femmine",49,2002,354276,"italiani"
"4168","Femmine",49,2003,352527,"italiani"
"4169","Femmine",49,2004,364663,"italiani"
"4170","Femmine",49,2005,364180,"italiani"
"4171","Femmine",49,2006,366013,"italiani"
"4172","Femmine",49,2007,367799,"italiani"
"4173","Femmine",49,2008,365003,"italiani"
"4174","Femmine",49,2009,377045,"italiani"
"4175","Femmine",49,2010,380859,"italiani"
"4176","Femmine",49,2011,391243,"italiani"
"4177","Femmine",49,2012,394742,"italiani"
"4178","Femmine",49,2013,405336,"italiani"
"4179","Femmine",49,2014,430580,"italiani"
"4180","Femmine",49,2015,422653,"italiani"
"4181","Femmine",49,2016,422053,"italiani"
"4182","Femmine",49,2017,403737,"italiani"
"4183","Femmine",49,2018,396756,"italiani"
"4184","Femmine",50,2002,358337,"italiani"
"4185","Femmine",50,2003,354167,"italiani"
"4186","Femmine",50,2004,350102,"italiani"
"4187","Femmine",50,2005,363096,"italiani"
"4188","Femmine",50,2006,363646,"italiani"
"4189","Femmine",50,2007,365766,"italiani"
"4190","Femmine",50,2008,365763,"italiani"
"4191","Femmine",50,2009,362847,"italiani"
"4192","Femmine",50,2010,375581,"italiani"
"4193","Femmine",50,2011,378556,"italiani"
"4194","Femmine",50,2012,389915,"italiani"
"4195","Femmine",50,2013,393268,"italiani"
"4196","Femmine",50,2014,404213,"italiani"
"4197","Femmine",50,2015,430739,"italiani"
"4198","Femmine",50,2016,423831,"italiani"
"4199","Femmine",50,2017,423106,"italiani"
"4200","Femmine",50,2018,404714,"italiani"
"4201","Femmine",51,2002,374649,"italiani"
"4202","Femmine",51,2003,357999,"italiani"
"4203","Femmine",51,2004,351351,"italiani"
"4204","Femmine",51,2005,348542,"italiani"
"4205","Femmine",51,2006,362672,"italiani"
"4206","Femmine",51,2007,363152,"italiani"
"4207","Femmine",51,2008,363517,"italiani"
"4208","Femmine",51,2009,363950,"italiani"
"4209","Femmine",51,2010,361341,"italiani"
"4210","Femmine",51,2011,373806,"italiani"
"4211","Femmine",51,2012,377158,"italiani"
"4212","Femmine",51,2013,388431,"italiani"
"4213","Femmine",51,2014,392035,"italiani"
"4214","Femmine",51,2015,404132,"italiani"
"4215","Femmine",51,2016,431652,"italiani"
"4216","Femmine",51,2017,424829,"italiani"
"4217","Femmine",51,2018,423550,"italiani"
"4218","Femmine",52,2002,376013,"italiani"
"4219","Femmine",52,2003,374160,"italiani"
"4220","Femmine",52,2004,355524,"italiani"
"4221","Femmine",52,2005,349448,"italiani"
"4222","Femmine",52,2006,348002,"italiani"
"4223","Femmine",52,2007,362404,"italiani"
"4224","Femmine",52,2008,361042,"italiani"
"4225","Femmine",52,2009,361457,"italiani"
"4226","Femmine",52,2010,362813,"italiani"
"4227","Femmine",52,2011,359735,"italiani"
"4228","Femmine",52,2012,372591,"italiani"
"4229","Femmine",52,2013,375422,"italiani"
"4230","Femmine",52,2014,386950,"italiani"
"4231","Femmine",52,2015,391868,"italiani"
"4232","Femmine",52,2016,404833,"italiani"
"4233","Femmine",52,2017,432250,"italiani"
"4234","Femmine",52,2018,425169,"italiani"
"4235","Femmine",53,2002,395848,"italiani"
"4236","Femmine",53,2003,375871,"italiani"
"4237","Femmine",53,2004,371782,"italiani"
"4238","Femmine",53,2005,353726,"italiani"
"4239","Femmine",53,2006,348740,"italiani"
"4240","Femmine",53,2007,347557,"italiani"
"4241","Femmine",53,2008,360581,"italiani"
"4242","Femmine",53,2009,359189,"italiani"
"4243","Femmine",53,2010,360082,"italiani"
"4244","Femmine",53,2011,361377,"italiani"
"4245","Femmine",53,2012,358431,"italiani"
"4246","Femmine",53,2013,370760,"italiani"
"4247","Femmine",53,2014,373813,"italiani"
"4248","Femmine",53,2015,386533,"italiani"
"4249","Femmine",53,2016,392249,"italiani"
"4250","Femmine",53,2017,405339,"italiani"
"4251","Femmine",53,2018,432218,"italiani"
"4252","Femmine",54,2002,388149,"italiani"
"4253","Femmine",54,2003,395846,"italiani"
"4254","Femmine",54,2004,374058,"italiani"
"4255","Femmine",54,2005,370044,"italiani"
"4256","Femmine",54,2006,352765,"italiani"
"4257","Femmine",54,2007,348092,"italiani"
"4258","Femmine",54,2008,346091,"italiani"
"4259","Femmine",54,2009,358852,"italiani"
"4260","Femmine",54,2010,357661,"italiani"
"4261","Femmine",54,2011,358420,"italiani"
"4262","Femmine",54,2012,360235,"italiani"
"4263","Femmine",54,2013,356531,"italiani"
"4264","Femmine",54,2014,369125,"italiani"
"4265","Femmine",54,2015,373147,"italiani"
"4266","Femmine",54,2016,386669,"italiani"
"4267","Femmine",54,2017,392573,"italiani"
"4268","Femmine",54,2018,405464,"italiani"
"4269","Femmine",55,2002,394875,"italiani"
"4270","Femmine",55,2003,388098,"italiani"
"4271","Femmine",55,2004,394444,"italiani"
"4272","Femmine",55,2005,372793,"italiani"
"4273","Femmine",55,2006,368991,"italiani"
"4274","Femmine",55,2007,352009,"italiani"
"4275","Femmine",55,2008,346425,"italiani"
"4276","Femmine",55,2009,344385,"italiani"
"4277","Femmine",55,2010,357531,"italiani"
"4278","Femmine",55,2011,355909,"italiani"
"4279","Femmine",55,2012,357094,"italiani"
"4280","Femmine",55,2013,358194,"italiani"
"4281","Femmine",55,2014,354477,"italiani"
"4282","Femmine",55,2015,368435,"italiani"
"4283","Femmine",55,2016,373080,"italiani"
"4284","Femmine",55,2017,386699,"italiani"
"4285","Femmine",55,2018,392414,"italiani"
"4286","Femmine",56,2002,310117,"italiani"
"4287","Femmine",56,2003,394588,"italiani"
"4288","Femmine",56,2004,387273,"italiani"
"4289","Femmine",56,2005,393467,"italiani"
"4290","Femmine",56,2006,372132,"italiani"
"4291","Femmine",56,2007,367986,"italiani"
"4292","Femmine",56,2008,350458,"italiani"
"4293","Femmine",56,2009,344415,"italiani"
"4294","Femmine",56,2010,343113,"italiani"
"4295","Femmine",56,2011,355936,"italiani"
"4296","Femmine",56,2012,354587,"italiani"
"4297","Femmine",56,2013,355034,"italiani"
"4298","Femmine",56,2014,356379,"italiani"
"4299","Femmine",56,2015,353642,"italiani"
"4300","Femmine",56,2016,368135,"italiani"
"4301","Femmine",56,2017,373078,"italiani"
"4302","Femmine",56,2018,386256,"italiani"
"4303","Femmine",57,2002,320181,"italiani"
"4304","Femmine",57,2003,309475,"italiani"
"4305","Femmine",57,2004,393628,"italiani"
"4306","Femmine",57,2005,386615,"italiani"
"4307","Femmine",57,2006,393045,"italiani"
"4308","Femmine",57,2007,371570,"italiani"
"4309","Femmine",57,2008,366322,"italiani"
"4310","Femmine",57,2009,348528,"italiani"
"4311","Femmine",57,2010,342775,"italiani"
"4312","Femmine",57,2011,341691,"italiani"
"4313","Femmine",57,2012,354656,"italiani"
"4314","Femmine",57,2013,352549,"italiani"
"4315","Femmine",57,2014,353003,"italiani"
"4316","Femmine",57,2015,355547,"italiani"
"4317","Femmine",57,2016,353237,"italiani"
"4318","Femmine",57,2017,367752,"italiani"
"4319","Femmine",57,2018,372605,"italiani"
"4320","Femmine",58,2002,328176,"italiani"
"4321","Femmine",58,2003,319600,"italiani"
"4322","Femmine",58,2004,308398,"italiani"
"4323","Femmine",58,2005,392793,"italiani"
"4324","Femmine",58,2006,386222,"italiani"
"4325","Femmine",58,2007,392538,"italiani"
"4326","Femmine",58,2008,370439,"italiani"
"4327","Femmine",58,2009,364303,"italiani"
"4328","Femmine",58,2010,346835,"italiani"
"4329","Femmine",58,2011,341075,"italiani"
"4330","Femmine",58,2012,340492,"italiani"
"4331","Femmine",58,2013,352526,"italiani"
"4332","Femmine",58,2014,350377,"italiani"
"4333","Femmine",58,2015,351956,"italiani"
"4334","Femmine",58,2016,354780,"italiani"
"4335","Femmine",58,2017,352804,"italiani"
"4336","Femmine",58,2018,367172,"italiani"
"4337","Femmine",59,2002,330630,"italiani"
"4338","Femmine",59,2003,327481,"italiani"
"4339","Femmine",59,2004,318576,"italiani"
"4340","Femmine",59,2005,307333,"italiani"
"4341","Femmine",59,2006,392122,"italiani"
"4342","Femmine",59,2007,385874,"italiani"
"4343","Femmine",59,2008,391672,"italiani"
"4344","Femmine",59,2009,369012,"italiani"
"4345","Femmine",59,2010,362374,"italiani"
"4346","Femmine",59,2011,345003,"italiani"
"4347","Femmine",59,2012,339635,"italiani"
"4348","Femmine",59,2013,338474,"italiani"
"4349","Femmine",59,2014,350352,"italiani"
"4350","Femmine",59,2015,349093,"italiani"
"4351","Femmine",59,2016,350990,"italiani"
"4352","Femmine",59,2017,353987,"italiani"
"4353","Femmine",59,2018,352141,"italiani"
"4354","Femmine",60,2002,336965,"italiani"
"4355","Femmine",60,2003,329576,"italiani"
"4356","Femmine",60,2004,326447,"italiani"
"4357","Femmine",60,2005,317690,"italiani"
"4358","Femmine",60,2006,306404,"italiani"
"4359","Femmine",60,2007,391411,"italiani"
"4360","Femmine",60,2008,385290,"italiani"
"4361","Femmine",60,2009,390401,"italiani"
"4362","Femmine",60,2010,367727,"italiani"
"4363","Femmine",60,2011,360586,"italiani"
"4364","Femmine",60,2012,343567,"italiani"
"4365","Femmine",60,2013,337532,"italiani"
"4366","Femmine",60,2014,336461,"italiani"
"4367","Femmine",60,2015,349053,"italiani"
"4368","Femmine",60,2016,348150,"italiani"
"4369","Femmine",60,2017,350108,"italiani"
"4370","Femmine",60,2018,352954,"italiani"
"4371","Femmine",61,2002,373546,"italiani"
"4372","Femmine",61,2003,335767,"italiani"
"4373","Femmine",61,2004,328161,"italiani"
"4374","Femmine",61,2005,325295,"italiani"
"4375","Femmine",61,2006,316740,"italiani"
"4376","Femmine",61,2007,305416,"italiani"
"4377","Femmine",61,2008,390471,"italiani"
"4378","Femmine",61,2009,384150,"italiani"
"4379","Femmine",61,2010,389228,"italiani"
"4380","Femmine",61,2011,366373,"italiani"
"4381","Femmine",61,2012,358916,"italiani"
"4382","Femmine",61,2013,341354,"italiani"
"4383","Femmine",61,2014,335323,"italiani"
"4384","Femmine",61,2015,335069,"italiani"
"4385","Femmine",61,2016,347825,"italiani"
"4386","Femmine",61,2017,347141,"italiani"
"4387","Femmine",61,2018,349026,"italiani"
"4388","Femmine",62,2002,368426,"italiani"
"4389","Femmine",62,2003,372080,"italiani"
"4390","Femmine",62,2004,334202,"italiani"
"4391","Femmine",62,2005,326641,"italiani"
"4392","Femmine",62,2006,324115,"italiani"
"4393","Femmine",62,2007,315757,"italiani"
"4394","Femmine",62,2008,304281,"italiani"
"4395","Femmine",62,2009,389041,"italiani"
"4396","Femmine",62,2010,383035,"italiani"
"4397","Femmine",62,2011,388012,"italiani"
"4398","Femmine",62,2012,364785,"italiani"
"4399","Femmine",62,2013,356605,"italiani"
"4400","Femmine",62,2014,339011,"italiani"
"4401","Femmine",62,2015,333843,"italiani"
